,user,board_game,rating
17183,131,19930,7.0
17184,131,19938,6.0
17185,131,19973,7.5
17186,131,19987,7.5
17187,131,19989,6.5
17188,131,20008,6.5
17189,131,20010,7.5
17190,131,20117,7.0
17191,131,20135,7.0
17192,131,20203,6.0
17193,131,20221,6.0
17194,131,20338,6.5
17195,131,20339,6.0
17196,131,20412,6.0
17197,131,20476,6.5
17198,131,20488,4.5
17199,131,20503,7.0
17200,131,20512,7.0
17201,131,20517,6.0
17202,131,20535,8.0
17203,131,20567,5.5
17204,131,20595,6.0
17205,132,17952,8.0
17206,133,633,9.0
17207,134,179,7.0
17208,134,967,7.0
17209,134,1089,8.0
17210,134,1403,7.0
17211,134,1408,7.0
17212,134,1412,7.0
17213,134,1418,7.0
17214,134,1763,6.0
17215,134,2150,7.0
17216,134,2219,7.0
17217,134,2841,4.0
17218,134,4283,7.0
17219,134,4284,9.0
17220,134,4893,8.0
17221,134,5435,6.0
17222,134,5810,8.0
17223,134,5818,8.0
17224,134,7230,6.0
17225,134,7643,8.0
17226,134,7649,8.0
17227,134,8137,9.0
17228,134,8673,8.0
17229,134,9510,5.0
17230,134,9676,7.0
17231,134,9680,8.0
17232,134,9937,9.0
17233,134,10120,7.0
17234,134,10311,6.0
17235,134,10617,8.0
17236,134,10662,3.0
17237,134,11097,8.0
17238,134,11156,7.0
17239,134,11289,5.0
17240,134,11493,5.0
17241,134,11883,7.0
17242,134,12227,8.0
17243,134,12436,6.0
17244,134,13589,8.0
17245,134,13596,5.0
17246,134,14553,5.0
17247,134,14890,8.0
17248,134,14955,7.0
17249,134,15070,6.0
17250,134,15421,6.0
17251,134,15429,6.0
17252,134,15434,6.0
17253,134,15444,7.0
17254,134,16040,7.0
17255,134,16157,8.0
17256,134,16754,6.0
17257,134,16857,6.0
17258,134,18210,9.0
17259,134,18957,8.0
17260,134,18969,9.0
17261,134,19171,9.0
17262,134,19592,4.0
17263,134,19596,1.0
17264,134,19598,6.0
17265,134,19605,2.0
17266,135,47,10.0
17267,135,49,10.0
17268,135,50,10.0
17269,135,51,10.0
17270,135,52,10.0
17271,135,53,10.0
17272,135,1420,9.0
17273,135,1422,8.0
17274,135,1939,7.0
17275,135,2931,7.5
17276,135,3178,9.0
17277,135,3258,8.0
17278,135,4111,8.5
17279,135,4252,4.0
17280,135,4428,8.0
17281,135,4892,7.0
17282,135,5143,5.0
17283,135,5692,5.0
17284,135,6564,7.0
17285,135,7050,9.0
17286,135,7486,6.5
17287,135,7571,10.0
17288,135,8318,6.0
17289,135,8399,4.0
17290,135,8821,6.0
17291,135,8981,7.0
17292,135,10430,9.0
17293,135,11130,6.0
17294,135,11241,7.0
17295,135,11256,7.0
17296,135,11568,8.0
17297,135,11860,7.0
17298,135,12710,5.0
17299,135,13171,8.0
17300,135,13556,9.0
17301,135,13961,7.0
17302,135,14862,9.0
17303,135,14915,9.0
17304,135,15084,9.0
17305,135,17253,7.0
17306,135,17255,7.0
17307,135,17259,3.0
17308,135,17504,9.0
17309,135,18133,8.0
17310,135,19293,8.5
17311,135,19557,9.0
17312,135,20397,7.0
17313,136,792,8.0
17314,136,858,8.0
17315,136,1606,7.0
17316,136,3408,5.0
17317,136,6073,7.0
17318,136,7643,8.0
17319,136,9157,8.0
17320,136,9530,8.0
17321,136,10188,8.0
17322,136,11618,8.0
17323,136,13435,8.5
17324,136,13926,7.0
17325,136,18876,9.0
17326,137,279,9.8
17327,137,348,5.0
17328,137,740,8.0
17329,137,792,9.2
17330,137,1091,10.0
17331,137,1097,10.0
17332,137,1403,9.0
17333,137,5044,7.8
17334,137,5423,9.5
17335,137,5970,9.0
17336,137,7454,7.0
17337,137,9474,7.0
17338,137,10410,6.0
17339,137,15421,6.8
17340,137,16565,9.0
17341,137,17052,9.0
17342,137,18210,8.5
17343,137,18957,10.0
17344,137,19557,10.0
17345,137,19560,10.0
17346,138,3550,8.0
17347,138,3552,9.0
17348,138,3562,6.0
17349,138,5435,8.0
17350,138,5997,10.0
17351,138,10341,10.0
17352,138,20038,10.0
17353,139,71,5.0
17354,139,259,2.0
17355,139,279,8.0
17356,139,319,6.0
17357,139,792,6.0
17358,139,1091,8.0
17359,139,1097,9.0
17360,139,1388,9.0
17361,139,1403,5.0
17362,139,1763,7.0
17363,139,1845,5.0
17364,139,2219,9.0
17365,139,2229,9.0
17366,139,2324,7.0
17367,139,3524,4.0
17368,139,3689,8.0
17369,139,3893,8.0
17370,139,4139,6.0
17371,139,5044,7.0
17372,139,5067,9.0
17373,139,5435,9.0
17374,139,5444,8.0
17375,139,5462,8.0
17376,139,5469,9.0
17377,139,5810,8.0
17378,139,5877,8.0
17379,139,5892,8.0
17380,139,7387,7.0
17381,139,7680,4.0
17382,139,10028,10.0
17383,139,10377,6.0
17384,139,10617,8.0
17385,139,10662,8.0
17386,139,12231,2.0
17387,139,13042,5.0
17388,139,13435,4.0
17389,139,13567,4.0
17390,139,13795,6.0
17391,139,14169,6.0
17392,139,14473,6.0
17393,139,14499,8.0
17394,139,15630,7.0
17395,139,16219,7.0
17396,139,16496,5.0
17397,139,16529,8.0
17398,139,16887,1.0
17399,139,17833,3.0
17400,139,18210,8.0
17401,139,18957,5.0
17402,139,19125,9.0
17403,139,19973,6.0
17404,139,20499,4.0
17405,139,20503,7.0
17406,140,1406,10.0
17407,140,1409,10.0
17408,140,1411,10.0
17409,140,1413,10.0
17410,140,1415,10.0
17411,140,1419,10.0
17412,140,1431,10.0
17413,140,2220,8.0
17414,140,9498,7.0
17415,140,9500,7.0
17416,140,16900,8.0
17417,140,18666,9.0
17418,140,18957,9.0
17419,141,219,5.0
17420,141,279,7.5
17421,141,376,6.0
17422,141,438,6.5
17423,141,541,7.0
17424,141,792,9.5
17425,141,911,9.5
17426,141,1054,6.0
17427,141,1364,7.5
17428,141,1388,9.0
17429,141,1474,7.0
17430,141,1694,8.0
17431,141,2219,10.0
17432,141,2329,9.0
17433,141,2557,9.0
17434,141,2652,7.5
17435,141,2722,9.0
17436,141,3201,10.0
17437,141,3402,9.0
17438,141,3524,8.0
17439,141,3604,8.0
17440,141,3612,9.0
17441,141,3656,7.0
17442,141,3811,7.5
17443,141,3893,8.0
17444,141,4096,8.0
17445,141,4247,7.0
17446,141,4252,9.5
17447,141,4263,7.0
17448,141,4659,9.0
17449,141,4916,5.0
17450,141,4974,7.5
17451,141,5048,10.0
17452,141,5335,6.5
17453,141,5423,9.5
17454,141,5435,9.0
17455,141,5462,9.0
17456,141,5747,9.5
17457,141,5873,4.5
17458,141,5997,10.0
17459,141,6635,7.5
17460,141,6776,8.0
17461,141,7050,6.0
17462,141,7133,8.0
17463,141,7150,3.5
17464,141,7454,10.0
17465,141,7502,5.5
17466,141,7743,8.0
17467,141,7920,4.5
17468,141,8115,6.5
17469,141,8144,9.5
17470,141,8495,6.0
17471,141,8849,7.0
17472,141,9006,9.0
17473,141,9101,9.0
17474,141,9595,8.5
17475,141,9634,8.0
17476,141,9676,8.0
17477,141,9682,7.5
17478,141,9760,7.0
17479,141,9914,7.5
17480,141,9920,6.5
17481,141,10143,8.5
17482,141,10193,8.0
17483,141,10210,9.0
17484,141,10410,7.0
17485,141,10418,6.5
17486,141,10474,7.5
17487,141,10477,8.5
17488,141,10561,9.0
17489,141,10689,5.0
17490,141,10898,7.0
17491,141,10944,9.0
17492,141,11094,8.0
17493,141,11156,8.0
17494,141,11199,5.0
17495,141,11897,9.5
17496,141,12095,5.5
17497,141,12629,5.0
17498,141,12841,8.5
17499,141,12885,3.0
17500,141,12930,6.5
17501,141,13045,6.0
17502,141,13435,8.0
17503,141,13508,6.5
17504,141,13536,6.5
17505,141,13567,10.0
17506,141,13641,6.5
17507,141,13795,8.0
17508,141,13923,6.0
17509,141,14037,6.5
17510,141,14252,9.0
17511,141,14476,8.0
17512,141,14563,6.5
17513,141,14632,6.0
17514,141,14635,7.0
17515,141,14659,7.0
17516,141,14803,7.5
17517,141,14928,8.0
17518,141,15090,9.5
17519,141,15095,10.0
17520,141,15111,7.5
17521,141,15164,7.0
17522,141,15421,6.0
17523,141,15672,7.0
17524,141,15731,8.0
17525,141,15837,7.5
17526,141,16276,7.0
17527,141,16720,7.5
17528,141,16884,6.0
17529,141,16922,10.0
17530,141,16978,10.0
17531,141,17052,9.0
17532,141,17388,4.0
17533,141,17591,8.0
17534,141,17785,1.0
17535,141,17814,8.5
17536,141,17895,9.0
17537,141,17917,8.5
17538,141,17937,7.0
17539,141,18068,9.5
17540,141,18208,10.0
17541,141,18210,10.0
17542,141,18282,7.5
17543,141,18308,8.0
17544,141,18529,9.0
17545,141,18666,9.0
17546,141,18783,5.0
17547,141,19031,5.5
17548,141,19387,8.5
17549,141,19648,8.0
17550,141,19843,7.0
17551,141,19998,8.5
17552,141,20010,9.0
17553,141,20286,9.5
17554,141,20391,9.0
17555,141,20535,8.0
17556,142,42,6.0
17557,142,173,8.0
17558,142,177,7.0
17559,142,247,8.0
17560,142,260,7.0
17561,142,279,7.0
17562,142,287,7.0
17563,142,353,7.0
17564,142,370,4.0
17565,142,374,3.0
17566,142,546,5.0
17567,142,553,7.0
17568,142,580,6.0
17569,142,714,9.0
17570,142,776,2.0
17571,142,792,10.0
17572,142,874,7.0
17573,142,898,6.0
17574,142,935,8.0
17575,142,1041,8.0
17576,142,1071,8.0
17577,142,1091,4.5
17578,142,1093,3.0
17579,142,1097,9.0
17580,142,1346,7.0
17581,142,1392,3.0
17582,142,1403,6.0
17583,142,1518,6.0
17584,142,1571,9.0
17585,142,1694,5.0
17586,142,1797,6.0
17587,142,1958,9.0
17588,142,2187,7.0
17589,142,2219,8.0
17590,142,2324,8.0
17591,142,2346,4.0
17592,142,2376,7.0
17593,142,2436,7.5
17594,142,2514,7.0
17595,142,2521,7.5
17596,142,2525,7.0
17597,142,2551,6.0
17598,142,2557,9.0
17599,142,2590,4.0
17600,142,2593,6.5
17601,142,2652,6.5
17602,142,2679,8.0
17603,142,2722,7.5
17604,142,2786,7.0
17605,142,2834,7.0
17606,142,2857,7.0
17607,142,2862,8.0
17608,142,2915,8.0
17609,142,2932,7.0
17610,142,3123,7.0
17611,142,3201,6.5
17612,142,3241,7.5
17613,142,3242,7.5
17614,142,3314,1.0
17615,142,3446,4.0
17616,142,3498,7.0
17617,142,3516,6.0
17618,142,3593,7.0
17619,142,3604,8.0
17620,142,3622,7.0
17621,142,3689,7.5
17622,142,3802,6.0
17623,142,3893,6.0
17624,142,3984,7.5
17625,142,3991,5.0
17626,142,3999,7.0
17627,142,4017,8.0
17628,142,4064,5.0
17629,142,4086,7.5
17630,142,4096,7.0
17631,142,4161,8.0
17632,142,4205,5.0
17633,142,4252,7.0
17634,142,4346,6.0
17635,142,4384,10.0
17636,142,4428,5.0
17637,142,4446,3.0
17638,142,4565,10.0
17639,142,4645,7.0
17640,142,4686,8.0
17641,142,4763,8.0
17642,142,4830,8.0
17643,142,4923,9.0
17644,142,4974,5.0
17645,142,5044,9.0
17646,142,5091,8.0
17647,142,5110,7.0
17648,142,5117,7.0
17649,142,5136,8.0
17650,142,5188,7.0
17651,142,5244,4.0
17652,142,5294,7.5
17653,142,5335,8.0
17654,142,5423,6.0
17655,142,5435,10.0
17656,142,5513,6.0
17657,142,5810,7.0
17658,142,5818,6.5
17659,142,5879,4.0
17660,142,5905,8.0
17661,142,5913,6.0
17662,142,5915,8.0
17663,142,5997,9.0
17664,142,6036,9.0
17665,142,6070,8.0
17666,142,6073,5.0
17667,142,6103,9.0
17668,142,6174,8.0
17669,142,6182,6.0
17670,142,6261,8.0
17671,142,6272,6.0
17672,142,6337,7.0
17673,142,6370,6.0
17674,142,6406,4.0
17675,142,6501,8.0
17676,142,6537,8.0
17677,142,6635,8.0
17678,142,6644,7.0
17679,142,6888,8.0
17680,142,6932,7.0
17681,142,7108,9.0
17682,142,7133,7.0
17683,142,7138,7.0
17684,142,7158,7.5
17685,142,7310,9.0
17686,142,7328,7.0
17687,142,7364,5.0
17688,142,7377,2.0
17689,142,7454,9.0
17690,142,7528,4.0
17691,142,7637,8.0
17692,142,7643,8.0
17693,142,7675,9.0
17694,142,7699,6.0
17695,142,7703,8.0
17696,142,7793,9.0
17697,142,7810,6.0
17698,142,7825,6.0
17699,142,7891,8.0
17700,142,8080,8.0
17701,142,8113,6.0
17702,142,8115,7.0
17703,142,8144,8.0
17704,142,8228,6.0
17705,142,8495,8.0
17706,142,8554,2.0
17707,142,8574,8.0
17708,142,8635,8.0
17709,142,8676,8.0
17710,142,8758,8.0
17711,142,8828,5.0
17712,142,8833,8.0
17713,142,8886,8.0
17714,142,8922,7.0
17715,142,8928,8.0
17716,142,8974,5.0
17717,142,9006,9.0
17718,142,9059,6.0
17719,142,9086,6.0
17720,142,9116,8.0
17721,142,9165,7.0
17722,142,9172,8.0
17723,142,9335,7.0
17724,142,9360,10.0
17725,142,9474,8.0
17726,142,9572,8.0
17727,142,9589,7.0
17728,142,9595,7.0
17729,142,9629,8.0
17730,142,9642,10.0
17731,142,9676,7.0
17732,142,9680,8.0
17733,142,9907,8.0
17734,142,9914,8.0
17735,142,9937,4.0
17736,142,9939,4.0
17737,142,9952,9.0
17738,142,9956,7.0
17739,142,9976,7.0
17740,142,10028,7.0
17741,142,10036,7.0
17742,142,10058,7.0
17743,142,10093,8.5
17744,142,10104,6.0
17745,142,10116,7.0
17746,142,10120,9.0
17747,142,10143,8.0
17748,142,10188,8.0
17749,142,10210,8.0
17750,142,10237,9.0
17751,142,10291,6.0
17752,142,10332,9.0
17753,142,10343,6.0
17754,142,10357,6.0
17755,142,10402,9.0
17756,142,10430,6.0
17757,142,10434,6.0
17758,142,10474,7.0
17759,142,10512,7.0
17760,142,10514,4.0
17761,142,10552,7.0
17762,142,10561,7.0
17763,142,10617,8.0
17764,142,10788,7.0
17765,142,10796,7.0
17766,142,11044,6.5
17767,142,11097,2.0
17768,142,11138,6.0
17769,142,11156,6.0
17770,142,11269,8.5
17771,142,11294,8.0
17772,142,11315,8.5
17773,142,11326,7.0
17774,142,11337,7.0
17775,142,11537,6.0
17776,142,11587,8.0
17777,142,11599,8.0
17778,142,11796,8.0
17779,142,11851,8.0
17780,142,11983,7.0
17781,142,11997,6.0
17782,142,12017,9.0
17783,142,12061,7.0
17784,142,12129,8.0
17785,142,12146,4.0
17786,142,12206,6.0
17787,142,12209,8.5
17788,142,12231,8.0
17789,142,12248,8.0
17790,142,12274,7.0
17791,142,12311,5.0
17792,142,12317,7.0
17793,142,12360,7.0
17794,142,12449,7.0
17795,142,12515,8.0
17796,142,12551,7.0
17797,142,12628,5.0
17798,142,12631,5.0
17799,142,12699,7.0
17800,142,12705,7.0
17801,142,12707,7.0
17802,142,12719,8.0
17803,142,12724,2.0
17804,142,12764,4.0
17805,142,12769,6.0
17806,142,12804,6.0
17807,142,12841,3.0
17808,142,12946,8.0
17809,142,13068,8.0
17810,142,13335,9.0
17811,142,13372,8.0
17812,142,13381,8.5
17813,142,13435,9.0
17814,142,13440,9.0
17815,142,13469,6.0
17816,142,13508,8.5
17817,142,13547,3.0
17818,142,13561,8.0
17819,142,13567,7.0
17820,142,13589,6.0
17821,142,13641,7.0
17822,142,13782,9.0
17823,142,13788,7.0
17824,142,13795,9.0
17825,142,13907,9.0
17826,142,13926,5.0
17827,142,13979,5.0
17828,142,14073,9.0
17829,142,14093,7.0
17830,142,14119,8.0
17831,142,14182,5.0
17832,142,14252,9.0
17833,142,14265,8.0
17834,142,14322,7.5
17835,142,14332,9.0
17836,142,14473,8.0
17837,142,14512,8.0
17838,142,14523,4.0
17839,142,14552,7.0
17840,142,14563,8.0
17841,142,14586,7.0
17842,142,14620,6.5
17843,142,14632,7.0
17844,142,14648,7.0
17845,142,14671,7.0
17846,142,14696,6.0
17847,142,14775,9.0
17848,142,14862,6.0
17849,142,14890,8.0
17850,142,15111,8.0
17851,142,15164,6.0
17852,142,15175,10.0
17853,142,15210,7.5
17854,142,15219,7.0
17855,142,15258,6.0
17856,142,15359,6.0
17857,142,15421,6.5
17858,142,15431,6.5
17859,142,15434,6.5
17860,142,15457,8.0
17861,142,15507,3.0
17862,142,15630,10.0
17863,142,15642,2.0
17864,142,15669,8.0
17865,142,15672,7.0
17866,142,15738,7.0
17867,142,15747,9.0
17868,142,15782,8.0
17869,142,15936,7.0
17870,142,16101,6.5
17871,142,16219,4.0
17872,142,16230,7.0
17873,142,16274,8.0
17874,142,16276,7.0
17875,142,16306,8.0
17876,142,16329,6.0
17877,142,16339,7.0
17878,142,16391,6.0
17879,142,16451,6.0
17880,142,16486,8.0
17881,142,16529,4.0
17882,142,16769,10.0
17883,142,16833,7.0
17884,142,16879,9.0
17885,142,16922,8.0
17886,142,16928,4.0
17887,142,16964,5.0
17888,142,17007,7.0
17889,142,17048,7.0
17890,142,17052,9.0
17891,142,17115,8.0
17892,142,17221,8.0
17893,142,17235,8.0
17894,142,17259,6.0
17895,142,17261,7.0
17896,142,17296,8.5
17897,142,17467,7.0
17898,142,17504,6.0
17899,142,17615,7.0
17900,142,17632,8.0
17901,142,17719,7.0
17902,142,17833,7.0
17903,142,17895,9.0
17904,142,17901,10.0
17905,142,17923,6.0
17906,142,17990,10.0
17907,142,18068,8.0
17908,142,18151,9.0
17909,142,18208,9.0
17910,142,18210,9.0
17911,142,18215,7.5
17912,142,18234,7.0
17913,142,18264,7.5
17914,142,18273,8.0
17915,142,18282,8.0
17916,142,18308,8.0
17917,142,18332,7.0
17918,142,18363,2.0
17919,142,18408,10.0
17920,142,18416,10.0
17921,142,18452,7.0
17922,142,18501,7.0
17923,142,18507,8.0
17924,142,18636,7.0
17925,142,18666,8.0
17926,142,18753,7.0
17927,142,18876,9.0
17928,142,18900,7.0
17929,142,18914,8.0
17930,142,18957,7.0
17931,142,18969,7.0
17932,142,19012,5.0
17933,142,19086,9.0
17934,142,19187,4.0
17935,142,19291,7.0
17936,142,19327,5.0
17937,142,19347,5.0
17938,142,19382,8.0
17939,142,19387,7.0
17940,142,19414,8.0
17941,142,19664,9.0
17942,142,19737,3.0
17943,142,19744,6.0
17944,142,19761,4.0
17945,142,20008,7.0
17946,142,20016,8.0
17947,142,20038,7.0
17948,142,20067,8.0
17949,142,20248,9.0
17950,142,20279,6.0
17951,142,20298,5.0
17952,142,20314,7.0
17953,142,20339,7.0
17954,142,20416,3.0
17955,142,20476,4.0
17956,142,20577,7.0
17957,142,20593,7.0
17958,143,69,8.0
17959,143,250,10.0
17960,143,260,6.0
17961,143,277,7.0
17962,143,287,8.0
17963,143,455,7.0
17964,143,661,7.0
17965,143,1095,6.0
17966,143,1097,5.0
17967,143,1257,4.0
17968,143,1571,5.0
17969,143,1656,7.0
17970,143,2264,5.0
17971,143,2514,6.0
17972,143,2746,4.0
17973,143,2893,3.0
17974,143,2931,6.0
17975,143,3201,6.5
17976,143,3314,4.0
17977,143,3508,7.0
17978,143,3524,5.0
17979,143,3535,8.0
17980,143,3656,7.0
17981,143,3838,7.5
17982,143,3899,9.0
17983,143,3901,8.0
17984,143,3934,8.0
17985,143,3955,7.0
17986,143,3999,6.0
17987,143,4076,6.0
17988,143,4096,7.0
17989,143,4107,6.0
17990,143,4114,7.0
17991,143,4153,7.0
17992,143,4161,4.0
17993,143,4252,10.0
17994,143,4258,9.0
17995,143,4261,8.5
17996,143,4603,6.0
17997,143,4613,6.0
17998,143,4623,4.0
17999,143,4626,7.0
18000,143,4648,7.5
18001,143,4694,6.0
18002,143,4816,6.0
18003,143,5151,6.0
18004,143,5290,6.0
18005,143,5579,6.0
18006,143,5661,7.5
18007,143,5686,6.0
18008,143,5691,5.0
18009,143,5829,5.0
18010,143,5831,5.0
18011,143,5836,5.0
18012,143,5838,4.0
18013,143,6258,5.0
18014,143,6515,7.5
18015,143,6626,7.0
18016,143,6748,5.0
18017,143,6865,7.5
18018,143,7088,10.0
18019,143,7364,7.0
18020,143,7558,6.0
18021,143,7769,7.0
18022,143,7921,6.0
18023,143,8101,7.5
18024,143,8158,7.0
18025,143,8270,5.0
18026,143,8313,4.0
18027,143,8574,6.0
18028,143,8605,6.0
18029,143,8791,6.5
18030,143,8886,9.5
18031,143,8888,8.5
18032,143,8889,6.0
18033,143,8893,8.5
18034,143,9106,6.0
18035,143,9116,6.0
18036,143,9192,6.0
18037,143,9612,7.0
18038,143,9683,8.0
18039,143,9690,4.0
18040,143,9719,6.0
18041,143,9918,7.5
18042,143,9970,5.0
18043,143,10411,7.0
18044,143,10430,5.0
18045,143,10472,7.5
18046,143,10482,7.0
18047,143,10485,7.0
18048,143,10662,7.0
18049,143,10803,5.0
18050,143,10854,8.0
18051,143,10886,5.0
18052,143,10898,7.0
18053,143,10901,7.0
18054,143,10903,6.0
18055,143,11020,7.0
18056,143,11629,6.0
18057,143,11683,6.0
18058,143,11693,6.0
18059,143,11695,6.0
18060,143,11754,6.0
18061,143,11874,6.0
18062,143,12095,6.5
18063,143,12218,7.0
18064,143,12353,7.0
18065,143,12461,8.0
18066,143,12463,7.5
18067,143,12668,8.0
18068,143,12707,10.0
18069,143,12786,7.0
18070,143,12813,6.0
18071,143,12830,7.0
18072,143,13118,5.0
18073,143,13335,6.0
18074,143,13345,4.0
18075,143,13623,6.5
18076,143,13631,6.5
18077,143,13907,8.0
18078,143,14089,7.0
18079,143,14149,6.0
18080,143,14198,8.0
18081,143,14303,8.0
18082,143,14319,5.0
18083,143,14448,7.0
18084,143,14673,7.0
18085,143,14863,10.0
18086,143,14867,10.0
18087,143,14881,6.0
18088,143,14914,7.0
18089,143,14935,8.0
18090,143,14955,6.0
18091,143,15056,5.0
18092,143,15164,6.5
18093,143,15207,4.0
18094,143,15613,5.0
18095,143,15731,6.5
18096,143,15734,5.5
18097,143,15782,7.0
18098,143,15830,7.0
18099,143,15936,7.5
18100,143,15941,8.0
18101,143,15942,6.5
18102,143,15945,6.5
18103,143,15949,6.5
18104,143,15951,6.5
18105,143,16088,5.5
18106,143,16094,8.5
18107,143,16835,10.0
18108,143,16953,7.0
18109,143,16955,8.0
18110,143,17052,8.5
18111,143,17271,8.0
18112,143,17350,7.0
18113,143,17353,7.0
18114,143,17628,8.0
18115,143,18001,7.0
18116,143,18203,10.0
18117,143,18205,9.0
18118,143,18282,6.0
18119,143,18343,8.5
18120,143,18345,7.0
18121,143,18424,6.0
18122,143,18428,6.0
18123,143,18460,8.0
18124,143,18529,6.0
18125,143,18900,5.0
18126,143,18968,6.0
18127,143,19009,6.0
18128,143,19436,6.0
18129,143,19504,6.0
18130,143,19708,8.0
18131,143,19709,7.0
18132,143,19806,6.0
18133,143,19807,6.0
18134,143,20478,6.0
18135,143,20483,7.0
18136,143,20486,6.0
18137,144,580,8.0
18138,144,2153,7.0
18139,144,3184,5.0
18140,144,3185,8.0
18141,144,3524,7.0
18142,144,4413,8.0
18143,144,4553,7.0
18144,144,7050,6.0
18145,144,8836,8.0
18146,144,9302,8.0
18147,144,10108,8.0
18148,144,10370,3.0
18149,144,11092,6.0
18150,144,11528,8.0
18151,144,14265,7.0
18152,144,19590,7.0
18153,144,19592,7.0
18154,145,69,8.0
18155,145,90,8.0
18156,145,137,3.0
18157,145,279,7.0
18158,145,370,4.0
18159,145,431,6.0
18160,145,580,8.5
18161,145,623,3.0
18162,145,707,6.0
18163,145,732,6.0
18164,145,905,8.0
18165,145,935,7.0
18166,145,1034,7.5
18167,145,1071,7.0
18168,145,1093,6.5
18169,145,1097,6.0
18170,145,1181,8.0
18171,145,1262,5.5
18172,145,1457,5.0
18173,145,1638,6.5
18174,145,1653,5.0
18175,145,1721,4.0
18176,145,1842,5.0
18177,145,2219,8.0
18178,145,2231,6.5
18179,145,2241,7.5
18180,145,2245,6.5
18181,145,2284,6.0
18182,145,2306,7.0
18183,145,2324,5.0
18184,145,2334,4.0
18185,145,2427,4.0
18186,145,2514,7.5
18187,145,2551,6.0
18188,145,2593,8.5
18189,145,2640,7.0
18190,145,2708,7.5
18191,145,2997,7.5
18192,145,3133,7.0
18193,145,3184,5.0
18194,145,3201,9.0
18195,145,3241,8.0
18196,145,3242,8.5
18197,145,3245,8.0
18198,145,3248,8.0
18199,145,3258,9.0
18200,145,3283,8.0
18201,145,3286,7.0
18202,145,3288,7.0
18203,145,3524,8.0
18204,145,3532,7.0
18205,145,3550,7.0
18206,145,3654,8.0
18207,145,3754,6.0
18208,145,3758,6.0
18209,145,3760,6.0
18210,145,3774,6.5
18211,145,3885,6.0
18212,145,3893,6.5
18213,145,4033,6.0
18214,145,4096,8.0
18215,145,4157,6.0
18216,145,4205,5.0
18217,145,4272,5.0
18218,145,4287,6.5
18219,145,4384,7.0
18220,145,4599,6.5
18221,145,4610,5.0
18222,145,5044,5.5
18223,145,5152,3.0
18224,145,5162,4.0
18225,145,5278,6.0
18226,145,5294,7.0
18227,145,5428,6.0
18228,145,5772,3.0
18229,145,5843,7.5
18230,145,5879,5.0
18231,145,5888,7.0
18232,145,5905,6.5
18233,145,5997,8.0
18234,145,6182,7.0
18235,145,6261,7.0
18236,145,6429,6.0
18237,145,6537,8.0
18238,145,6666,10.0
18239,145,6670,10.0
18240,145,6672,10.0
18241,145,6794,9.0
18242,145,6896,6.5
18243,145,7108,8.5
18244,145,7158,9.0
18245,145,7173,8.0
18246,145,7240,6.5
18247,145,7335,7.5
18248,145,7387,8.0
18249,145,7583,8.0
18250,145,7680,9.0
18251,145,7743,4.0
18252,145,8225,6.5
18253,145,8325,10.0
18254,145,8479,7.5
18255,145,8514,3.0
18256,145,8526,7.5
18257,145,8574,8.0
18258,145,8683,8.0
18259,145,8969,5.5
18260,145,8970,5.5
18261,145,8981,8.0
18262,145,9017,5.75
18263,145,9069,8.0
18264,145,9172,9.0
18265,145,9224,4.0
18266,145,9302,5.5
18267,145,9667,6.0
18268,145,9676,9.0
18269,145,9998,7.0
18270,145,10086,7.0
18271,145,10391,5.5
18272,145,10410,9.0
18273,145,10430,9.0
18274,145,10597,5.0
18275,145,10662,10.0
18276,145,10793,9.0
18277,145,10796,8.0
18278,145,10999,9.0
18279,145,11004,8.0
18280,145,11044,5.0
18281,145,11057,6.0
18282,145,11073,6.0
18283,145,11079,6.0
18284,145,11294,7.5
18285,145,11493,4.0
18286,145,11529,6.0
18287,145,11821,4.0
18288,145,11907,5.0
18289,145,12321,6.5
18290,145,12334,5.0
18291,145,12351,6.0
18292,145,12436,8.0
18293,145,12442,7.0
18294,145,12603,6.0
18295,145,12699,6.0
18296,145,12809,7.0
18297,145,12884,8.0
18298,145,12895,6.5
18299,145,12957,7.5
18300,145,13171,5.5
18301,145,13280,4.0
18302,145,13435,9.0
18303,145,13567,9.0
18304,145,13641,6.0
18305,145,13722,4.0
18306,145,13782,9.0
18307,145,13795,5.0
18308,145,13839,5.0
18309,145,13867,8.0
18310,145,13961,6.5
18311,145,13977,9.0
18312,145,13991,9.0
18313,145,14265,8.0
18314,145,14448,8.0
18315,145,14466,4.0
18316,145,14471,6.0
18317,145,14473,3.0
18318,145,14586,9.5
18319,145,14588,10.0
18320,145,14591,5.0
18321,145,14622,9.0
18322,145,14648,9.0
18323,145,14686,7.0
18324,145,14718,5.5
18325,145,14743,5.0
18326,145,14808,6.5
18327,145,14820,6.0
18328,145,14837,6.0
18329,145,15175,6.5
18330,145,15323,7.0
18331,145,15324,7.0
18332,145,15421,8.0
18333,145,15501,5.5
18334,145,15630,4.0
18335,145,15657,6.0
18336,145,15669,7.0
18337,145,15672,6.0
18338,145,15994,7.0
18339,145,16034,5.0
18340,145,16241,8.0
18341,145,16244,7.0
18342,145,16434,6.5
18343,145,16465,8.5
18344,145,16500,8.0
18345,145,16790,8.5
18346,145,17376,8.0
18347,145,17487,5.5
18348,145,17755,6.5
18349,145,17937,8.0
18350,145,17976,4.0
18351,145,18133,7.0
18352,145,18215,8.0
18353,145,18220,5.0
